listing_id,price_confirmed,price_on_request,area_util_sqm,area_lote_sqm,num_bathrooms,condition,heating,energy_certificate,has_parking,has_terrace,has_balcony,has_garden,has_pool,has_storage,is_new_development,is_luxury,is_offmarket,typology_code,advertiser_commercial_name,advertiser_type,ami_license,ad_reference,external_url,description_full,has_ai_photos,scraped_at
35066126,,False,126.0,,2,Segunda mão/bom estado,,Classe energética:,False,False,True,False,False,True,True,False,False,home,GALHOFO CONSULTORES - REMAX,Profissional,AMI 12949,124151231-18,,"APARTAMENTO T3 | MEM MARTINS

Apresentamos este excelente apartamento T3, situado em Mem Martins, uma oportunidade ideal para quem procura conforto, funcionalidade e uma localização privilegiada, com fácil acesso a comércio, serviços, escolas e transportes.
ESPAÇO & FUNCIONALIDADE

Com uma distribuição prática e harmoniosa, o imóvel dispõe de três quartos, proporcionando o espaço ideal para famílias ou para quem necessita de criar um escritório ou zona de trabalho em casa.

A área social oferece um ambiente acolhedor e versátil, pensado para o convívio e para o dia a dia, complementado por uma prática despensa, que acrescenta capacidade de arrumação e organização.

As duas casas de banho garantem maior comodidade e funcionalidade para toda a família.

VARANDA & ARRUMAÇÃO

A varanda permite desfrutar de um espaço exterior privado, ideal para momentos de descanso ou lazer.

O apartamento conta ainda com uma arrecadação, uma mais-valia importante para quem valoriza espaço adicional para armazenamento.

EDIFÍCIO & CONFORTO

Inserido num edifício servido por dois elevadores, o imóvel oferece maior comodidade e acessibilidade no quotidiano, proporcionando uma experiência de utilização mais confortável.

LOCALIZAÇÃO

Localizado numa zona consolidada e com excelentes acessos, este apartamento beneficia da proximidade de escolas, supermercados, comércio local, serviços e transportes públicos, permitindo uma vivência prática e equilibrada.

A combinação entre a tipologia T3, as duas casas de banho, a varanda, a arrecadação e os dois elevadores torna este imóvel uma excelente opção tanto para habitação própria como para investimento.

Não perca esta oportunidade de adquirir um apartamento que reúne espaço, conforto e uma localização estratégica.

NÃO SEJA MAIS UM, SEJA EXCLUSIVO!",True,2026-07-16T16:44:58.077715
34606972,,False,,11.84,5,Segunda mão/bom estado,,Classe energética:,True,True,False,True,True,True,True,False,False,countryhouse,The Global Broker,Profissional,AMI 23157,,,"Magnífica propriedade com 1,1 ha, com vistas deslumbrantes para o Palácio da Pena. Esta propriedade única inclui 4 edifícios, 3 moinhos e uma ""casa do moleiro"", com licença de Alojamento Local para 16 utentes e 5 camas, e um pomar produtivo. Os 2 moinhos foram transformados em apartamentos T2, totalmente equipados e mobilados para AL, enquanto a ""casa do moleiro"" foi adaptada para um apartamento T1, também equipado e mobilado para AL, e adaptado para utentes com mobilidade reduzida. O 3º Moinho está destinado a recepção e casa museu. A propriedade também possui um espelho de água onde os utentes podem se refrescar nos dias quentes enquanto apreciam as magníficas paisagens. Existe um trilho de acesso à praia do Magoito, que pode ser feito a pé ou de bicicleta, passando por uma pequena queda de água, e a praia pode ser alcançada a pé em menos de 15 minutos.",True,2026-07-16T16:45:03.931011
34317930,,False,,,3,Segunda mão/para recuperar,,Classe energética:,True,False,False,False,False,False,True,False,False,home,RE/MAX Collection Vantagem Villa,Agente Pro,,126261128-32,https://remax.pt/126261128-32,"Apartamento T3 para venda na Quinta da Beloura
Apartamento T3, localizado no 2º andar de um edifício moderno, com uma área total de 193 m², sendo 141 m² de área privativa e 52 m² de área dependente, composta por estacionamento e arrecadação na cave. Imóvel actualmente ocupado - não disponível para visitas.
O imóvel está inserido no exclusivo Condomínio das Oliveiras, que oferece uma vasta gama de comodidades para o seu conforto, incluindo piscinas, ginásio e sauna.
Situado em uma zona residencial tranquila, em São Pedro de Penaferrim, Sintra, o apartamento beneficia de excelente localização, com fácil acesso a comércio, serviços e transportes públicos. A região é ainda privilegiada pela proximidade ao Parque Natural de Sintra-Cascais, proporcionando um ambiente calmo e rodeado pela natureza.
Com ótimas acessibilidades, o imóvel está perto das principais vias de comunicação, como a A16 e a N9, garantindo ligações rápidas às principais áreas da cidade e arredores.
Características principais:
Apartamento T3, 2º andar
Área total: 193 m²
Área privativa: 141 m²
Área dependente (cave): 52 m² (estacionamento e arrecadação)
Condomínio com piscinas, ginásio e sauna
Zona residencial calma e bem servida de transportes públicos
Proximidade ao Parque Natural de Sintra-Cascais
Acessos rápidos às principais vias: A16, A5 e IC19
Por perto:
-TASIS Portugal International School - 500 m
- Carlucci American International School - 1.000 m
- Colégio SãoJosé - Ramalhão - 3.000 m
- Centro Hípico Quinta da Beloura Horse Center - 200 m
- Supermercado SuperCor - 400 m
- ALDI Quinta da Beloura - 1.500 m
Ideal para quem procura qualidade de vida, conforto e proximidade à natureza, sem abrir mão da conveniência urbana.",True,2026-07-16T16:45:09.688407
35039875,,False,250.0,,3,Segunda mão/bom estado,Aquecimento central: Gasóleo,Classe energética:,True,True,False,True,False,True,True,False,False,chalet,,Particular,,,,"Moraria inserida em lote de 443 m2
Com 345 m2 de área bruta 
4 quartos, 3 dos quais com varandas
3 casa de banho, todas com iluminação exterior 
 Garagem para 3 carros
Salão 
Cozinha com 20 m2 com mesa estatística em granito e em redondo 
Toda com bastante iluminação exterior 
Espaço exterior envolvente com jardim e área para refeições e convívio 
Possui ainda de um canil coberto e coberto m bebedouro automático 
Na cave, para além da garagem e lavanderia, possui uma adega para mais de 400 garrafas
Esse espaço de adega está pré preparado para uma casa de banho.",True,2026-07-16T16:45:15.463438
30336720,,False,,950.0,8,Segunda mão/bom estado,,Propriedade isenta,False,True,False,True,False,False,True,False,False,countryhouse,,Particular,,,,"Atenção, esta propriedade fica na Ribeira de Sintra, perto da Vila Velha, e não na Portela de Sintra como o Idealista indica por sua iniciativa. Tem cerca de 950 m2. Tem duas casas adjacentes com 420 m2 de área bruta total, pensadas para poderem funcionar separadas ou em conjunto como unidade de alojamento local, com 8/9 quartos, 8 wc, duas cozinhas, duas salas e recepção. Aquecimento central e águas quentes por painéis solares. São casas tradicionais saloias em processo de recuperação total mantendo a arquitectura original, por arquitecto proprietário, obra em curso cerca de 2/3 concluída, permite ainda alterações em parte dos interiores, com diferente número de quartos e casas de banho. Actualmente estão concluídos 2 quartos, duas casas de banho, cozinha e sala. Podem também funcionar como duas casas independentes, mas contíguas. O preço é indicativo e dependente de factores como conclusão ou não de obras e outros

Existe também uma quinta adjacente, com 35700 m2. Está para venda na totalidade ou parcialmente, e que tem 2 acessos independentes, pinhal, terrenos de cultivo, uma ribeira, um tanque de rega convertível para piscina com 150 m2 e ainda uma pequena ruína susceptível de recuperação para habitação. Além disso, e acordo com o novo PDM, poderão ser construídos até 350 m2 em parte do terreno incluída no alargamento do perímetro urbano da Ribeira de Sintra (no seguimento da faixa de terreno onde está o tanque). Pode também ser destacada da quinta a parte onde se podem construir 350 m2, e anexada à parcela da casa existente, que passaria a ter perto de 2000m2. Consultar para saber o preço, depende de vários factores.
Só faço contratos com agências caso exista um cliente concreto, só para esse cliente e sem autorização de divulgação.",True,2026-07-16T16:45:20.935252
34941710,,False,,,3,Segunda mão/bom estado,,Classe energética:,False,False,False,False,False,False,True,False,False,chalet,RE/MAX Prestige,Profissional,AMI 10006,123751693-20,https://remax.pt/123751693-20,"MORADIA T3 NOVA | TERRENO 400M² | GARAGEM BOX | SÃO JOÃO DAS LAMPASEsta moradia T3 nova em Alvarinhos, São João das Lampas, destaca-se pela sua construção contemporânea, pela excelente organização dos espaços e pela envolvência que privilegia conforto, privacidade e qualidade de vida. Inserida num lote de 400m², com 196m² de área bruta privativa e 27m² de área bruta dependente, esta moradia foi projetada para oferecer uma vivência funcional e equilibrada, aliando áreas generosas a uma arquitetura moderna e bem pensada. Sendo uma moradia geminada, a ligação à fração contígua é feita exclusivamente através da garagem, garantindo maior privacidade nas zonas habitacionais. A cozinha apresenta-se totalmente equipada, com a mais-valia de permitir ao futuro proprietário a escolha dos eletrodomésticos, proporcionando um nível adicional de personalização. A moradia conta ainda com pré-instalação de ar condicionado, assegurando preparação para um conforto térmico eficiente em todas as divisões. Com uma distribuição inteligente, destaca-se a presença de uma suíte, roupeiros embutidos, lavandaria independente e uma varanda que acrescenta fluidez entre os espaços interiores e exteriores. CARACTERÍSTICAS DO IMÓVEL: Terreno com 400m²196m² de área bruta privativa27m² de área bruta dependenteSuíteRoupeiros embutidosCozinha totalmente equipada com possibilidade de escolha de eletrodomésticosPré-instalação de ar condicionadoEstores elétricos LavandariaVarandaGaragem box com acesso direto ao interior da moradiaDuas entradas independentes para o terrenoLigação à moradia contígua apenas pela garagemLOCALIZAÇÃO: Situada em Alvarinhos, São João das Lampas10 minutos da Ericeira15 minutos de SintraAcessos rápidos à A16 e IC19Proximidade a comércio local e serviçosEnvolvente residencial com forte crescimento e valorizaçãoInserida numa zona em expansão, esta moradia oferece o equilíbrio ideal entre tranquilidade, acessos e proximidade ao litoral, tornando-se uma excelente opção para habitação própria ou investimento. ONDE A EXCELÊNCIA E O LUXO DEFINEM A ASSINATURA.",True,2026-07-16T16:45:26.534567
35095070,,False,,,2,Segunda mão/bom estado,,Classe energética:,True,False,False,False,False,False,True,False,False,home,RE/MAX SPAZIO,Profissional,AMI 6471,123291213-48,https://remax.pt/123291213-48,"Descubra o privilégio de viver onde a tranquilidade encontra a elegância. 

A minutos de escolas internacionais, tais como TASIS Portugal International School, Carlucci American International School of Lisbon, Butterflies Education e outras,Farmácias, Cliínicas, Campos de Golfe, Supermercados, etc. e a 20 minutos docentro da cidade de Lisboa. 

• Construção NOVA - Todos apartamentos com Certificação energética A 
• Energia Solar térmica | VULCANO para produção de água 
• MITSUBISHI | sistema aquecimento e arrefecimento multisplit 
• Revestimento exterior ETICS (CAPOTTO) | cantarias pedra calcária e mármore Moleanos 
• Caixilharia PVC com corte térmico/acústico | vidro duplo 
• Equipamento cozinha BOSCH | Placa indução, exaustor,forno, micro-ondas, Máquina lavar loiça e combinado lowfrost 
• Pavimento flutuante laminado Carvalho beje 9mm | resistenteágua | membrana acústica entre laje e betonilha 
• Sistema video porteiro para controlo acessos . Sala de Condominio equipado com maquina de lavar roupa e maquina de secar. 
Entre outras características de elevada qualidade. 

No coração da natureza de Sintra, na exclusiva Quinta das Maçarocas, nasce um pequeno e distinto conjunto de apenas 5 apartamentos de construção nova, pensado para quem valoriza qualidade,privacidade e um estilo de vida sofisticado.  
Aqui, o silêncio é interrompido apenas pelo som da natureza. Um ambiente raro, onde cada dia começa com luz natural e termina com um pôr do sol sereno. Este projeto exclusivo integra:
• 1 apartamento T1
• 2 apartamentos T1 |Duplex
• 2 apartamentos T2

Cada apartamento foi concebido com arquitectura moderna, linhas elegantes e umadistribuição inteligente dos espaços,privilegiando o conforto e a funcionalidade.  

DESTAQUES: 

• Excelente exposição solar nascente/poente, luminosidade durante todo o dia          
• Construção nova com materiais de alta qualidade                                                       
• Acabamentos Premium e atenção aos detalhes                                                       
• Ambiente extremamente calmo e reservado                                                                 
• Integração perfeita entre modernidade e natureza 

Viver na Quinta das Maçarocas é desfrutar da serenidade de Sintra, mantendo a proximidade às principais acessibilidades, serviços e ao charme único da região.  

Uma oportunidade rara para habitar ou investir num projecto exclusivo, onde qualidade e localização se encontram. 

 Agende já a sua visita e venha descobrir pessoalmente este refúgio de elegância em Sintra. 

 “A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.” ****************************************************************************** 

Discover the privilege of living where tranquility meets elegance. 
Minutes away from international schools such as TASIS Portugal International School, Carlucci American International School of Lisbon, Butterflies Education, and others, aswell as pharmacies, clinics, golf courses, supermarkets, etc., and just 20 minutesfrom Lisbon city center. 

NEW CONSTRUCTION – All apartments with Energy Rating A 
Solar thermal system (VULCANO) for domestic hot water production 
MITSUBISHI multisplit system for heating and cooling 
ETICS external insulation system (Capotto) | limestone and Moleanos marble stonework 
PVC window frames with thermal and acoustic insulation | double glazing 
BOSCH kitchen appliances | induction hob, extractor hood,oven, microwave, dishwasher, and low-frost fridge-freezer 
Laminated floating flooring (beige oak, 9mm) | water-resistant |acoustic membrane between slab and screed 
Video in.",True,2026-07-16T16:45:32.112909
35095007,,False,,,2,Segunda mão/bom estado,,Classe energética:,True,False,False,False,False,False,True,False,False,home,RE/MAX SPAZIO,Profissional,AMI 6471,123291213-47,https://remax.pt/123291213-47,"Descubra o privilégio de viver onde a tranquilidade encontra a elegância. 

A minutos de escolas internacionais, tais como TASIS Portugal International School, Carlucci American International School of Lisbon, Butterflies Education e outras,Farmácias, Cliínicas, Campos de Golfe, Supermercados, etc. e a 20 minutos docentro da cidade de Lisboa. 

• Construção NOVA - Todos apartamentos com Certificação energética A 
• Energia Solar térmica | VULCANO para produção de água 
• MITSUBISHI | sistema aquecimento e arrefecimento multisplit 
• Revestimento exterior ETICS (CAPOTTO) | cantarias pedra calcária e mármore Moleanos 
• Caixilharia PVC com corte térmico/acústico | vidro duplo 
• Equipamento cozinha BOSCH | Placa indução, exaustor,forno, micro-ondas, Máquina lavar loiça e combinado lowfrost 
• Pavimento flutuante laminado Carvalho beje 9mm | resistenteágua | membrana acústica entre laje e betonilha 
• Sistema video porteiro para controlo acessos . Sala de Condominio equipado com maquina de lavar roupa e maquina de secar.
Entre outras características de elevada qualidade. 

No coração da natureza de Sintra, na exclusiva Quinta das Maçarocas, nasce um pequeno e distinto conjunto de apenas 5 apartamentos de construção nova, pensado para quem valoriza qualidade,privacidade e um estilo de vida sofisticado.  
Aqui, o silêncio é interrompido apenas pelo som da natureza. Um ambiente raro, onde cada dia começa com luz natural e termina com um pôr do sol sereno. Este projeto exclusivo integra:
• 1 apartamento T1
• 2 apartamentos T1 |Duplex
• 2 apartamentos T2

Cada apartamento foi concebido com arquitectura moderna, linhas elegantes e umadistribuição inteligente dos espaços,privilegiando o conforto e a funcionalidade.  

DESTAQUES: 

• Excelente exposição solar nascente/poente, luminosidade durante todo o dia          
• Construção nova com materiais de alta qualidade                                                       
• Acabamentos Premium e atenção aos detalhes                                                       
• Ambiente extremamente calmo e reservado                                                                 
• Integração perfeita entre modernidade e natureza 

Viver na Quinta das Maçarocas é desfrutar da serenidade de Sintra, mantendo a proximidade às principais acessibilidades, serviços e ao charme único da região.  

Uma oportunidade rara para habitar ou investir num projecto exclusivo, onde qualidade e localização se encontram. 

 Agende já a sua visita e venha descobrir pessoalmente este refúgio de elegância em Sintra. 

 “A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.” ****************************************************************************** 

Discover the privilege of living where tranquility meets elegance. 
Minutes away from international schools such as TASIS Portugal International School, Carlucci American International School of Lisbon, Butterflies Education, and others, aswell as pharmacies, clinics, golf courses, supermarkets, etc., and just 20 minutesfrom Lisbon city center. 

NEW CONSTRUCTION – All apartments with Energy Rating A 
Solar thermal system (VULCANO) for domestic hot water production 
MITSUBISHI multisplit system for heating and cooling 
ETICS external insulation system (Capotto) | limestone and Moleanos marble stonework 
PVC window frames with thermal and acoustic insulation | double glazing 
BOSCH kitchen appliances | induction hob, extractor hood,oven, microwave, dishwasher, and low-frost fridge-freezer 
Laminated floating flooring (beige oak, 9mm) | water-resistant |acoustic membrane between slab and screed 
Video inte.",True,2026-07-16T16:45:37.742238
34587937,,False,,290.0,3,Segunda mão/bom estado,,Classe energética:,True,False,False,True,False,True,True,False,False,chalet,Luke,Profissional,AMI 23392,LUKE2025_A011,,"Moradia T3+1 Renovada com Excelente Espaço Exterior – Arneiro dos Marinheiros 

Descubra esta encantadora moradia geminada T3+1, situada numa zona tranquila e muito procurada – Arneiro dos Marinheiros, junto ao Magoito. Uma casa ideal para quem valoriza o conforto aliado à qualidade de vida perto da natureza e do mar.

Principais Características:
•Moradia renovada, com pintura interior e exterior recente
•Janelas novas com sistema oscilo batente e vidros duplos
•Ar condicionado em todas as divisões
•Portão elétrico e vedação nova, garantindo privacidade e segurança
•Excelente exposição solar e um espaço exterior muito agradável, perfeito para momentos em família ou com amigos

Distribuição dos Espaços:
Piso 0:
•Cozinha moderna com ilha central e muita arrumação
•Despensa / lavandaria
•Casa de banho social
•Sala comum, com acesso direto à zona exterior
•Espaço exterior com barbecue e zona de convívio 
•Pequena sala/cozinha de apoio no exterior e área de arrumos/oficina
Piso 1:
•3 quartos, sendo 1 em Suíte
•Escritório 
•Casa de banho completa de apoio aos 2 quartos
•Hall amplo, que oferece conforto e luminosidade
Exterior:
O espaço exterior é um verdadeiro prolongamento da casa — ideal para refeições ao ar livre, relaxar ao fim do dia ou receber amigos num ambiente privado e acolhedor.

Localização e Envolvente:

Situada numa zona residencial calma e familiar, a moradia beneficia da proximidade de todos os serviços essenciais:

•Mercearias, cafés, restaurantes e farmácia a poucos minutos
•A praia do Magoito encontra-se a curta distância, perfeita para passeios e momentos de lazer
•Boas acessibilidades para as principais vias:

oSintra – cerca de 10 minutos
oCascais – cerca de 20 minutos
oLisboa – cerca de 30 minutos

Uma oportunidade única para quem procura qualidade de vida, conforto e localização privilegiada, perto do mar e das comodidades urbanas!

Entre em contacto para mais informações e agendar visita.

LUKE – BUILDING TRUST!",True,2026-07-16T16:45:43.461520
34660916,,False,,5.401,3,Segunda mão/para recuperar,,Classe energética:,False,False,False,False,False,False,True,False,False,chalet,Markintek - Intelligent Marketing,Profissional,,,,"Descobre o refúgio perfeito a apenas 5 minutos da encantadora Praia do Magoito! Este terreno único, com uma área total de 5.401 m², oferece a oportunidade ideal para construir a tua casa de sonho. 

Com um projeto de alteração da construção atualmente existente APROVADO para implantação de uma moradia unifamiliar de um único piso, com três quartos e Salas, e Guest House com dois quartos com ligação a casa principal, poderá desfrutar de uma piscina privada e amplas zonas de arrumos e estacionamento. 

O terreno dispõe de um furo e uma construção de 80m2, estando já murado com portão elécrtrico, com centenas de metros quadrados de árvores de fruto que lhe conferem características únicas.

A localização privilegiada proporciona uma vista desafogada para a majestosa Serra de Sintra, enquanto o terreno, integrado numa malha urbana de baixa densidade, garante tranquilidade e privacidade.

O acesso é fácil e direto pela Estrada de Magoito, e o terreno, com um formato poligonal retangular irregular, possui um ligeiro declive que acrescenta charme ao espaço. 

Os socalcos de pedra aparelhada, adornados por árvores de fruto dispersas, criam um cenário pitoresco e acolhedor. A disposição inteligente dos espaços interiores oferece áreas de permanência à direita, com três suites, sala e cozinha, enquanto as instalações sanitárias, lavandaria e arrumos ficam à esquerda.

A entrada principal, elevada em 5 degraus, conduz-te a uma área social com vista para o jardim e uma kitchenette moderna. Com infraestrutura completa de água, luz e rede de esgotos, este terreno urbano é a escolha perfeita para quem procura qualidade de vida num ambiente natural e sereno. 

Não percas esta oportunidade única de investir num espaço onde podes construir memórias para toda a vida!",True,2026-07-16T16:45:49.067791
34861065,,False,,2.217,8,Segunda mão/bom estado,Aquecimento central,Classe energética:,True,True,False,True,True,True,True,False,False,chalet,Nest Seekers International - The Hagos Group,Profissional,AMI 18708,,https://www.nestseekers.com/5154576/203-sintra-lisboa-2710144-portugal-6br-villa,"Esta deslumbrante moradia de 6 quartos oferece uma incrível sensação de espaço, conforto e privacidade. Com mais de 1.100 m² de área útil bruta, situada num amplo terreno de 2.217 m², a casa é espaçosa, luminosa e profundamente conectada com o seu entorno, com belas vistas de quase todos os cantos.

Ao entrar, é recebido por um impressionante hall de entrada onde uma majestosa escada em espiral atrai imediatamente a sua atenção. Este nível também inclui um elevador, tornando todos os pisos facilmente acessíveis. Há um escritório tranquilo que pode servir como um espaço de trabalho perfeito, e uma cozinha moderna com eletrodomésticos de alta qualidade que se abre diretamente para o jardim. A cozinha flui naturalmente para a área de jantar e uma sala de estar muito espaçosa, todas emolduradas por janelas do chão ao teto que deixam entrar muita luz e criam uma transição suave para o exterior. No exterior, a grande piscina infinita funde-se com a paisagem, oferecendo belas vistas e uma sensação de estar rodeado pela natureza.

No primeiro andar, a maravilhosa suite principal destaca-se com um generoso closet e uma acolhedora lareira que cria um refúgio tranquilo e uma atmosfera acolhedora. Há também mais três quartos em suite neste nível, cada um com acesso a um terraço onde pode desfrutar das maravilhosas vistas de cima.

O nível da cave foi concebido para relaxamento, entretenimento e bem-estar. Inclui uma garagem fechada para até seis carros e mais dois quartos em suite. Este piso oferece também uma impressionante área de bem-estar, completa com piscina interior, um spa com sauna e jacuzzi, e um ginásio totalmente equipado. Para entretenimento, há uma sala de cinema e um amplo espaço de lazer perfeito para convívios. Deste nível, pode sair para desfrutar da cozinha exterior e área de churrasco com mesa de bilhar, ideal para desfrutar de longas tardes e noites com total privacidade.

Esta moradia combina luxo e conforto familiar do dia-a-dia com uma forte ligação à natureza, oferecendo um lar verdadeiramente excecional numa das áreas mais desejáveis da região.

Localizada numa zona residencial prestigiada e tranquila, perfeitamente posicionada entre Cascais e Lisboa, oferecendo fácil acesso tanto à costa como à cidade. Fica também a uma curta distância de carro do aeroporto internacional de Lisboa e rodeada por algumas das melhores escolas internacionais da região, tornando-a uma escolha ideal para famílias que procuram conveniência e qualidade de vida.",True,2026-07-16T16:45:54.624955
35135522,,False,,1.4,3,Segunda mão/bom estado,Aquecimento central: Gás,Classe energética:,False,False,False,True,False,True,True,False,False,chalet,The Global Broker,Profissional,AMI 23157,,,"Moradia de R/C com localização tranquila, entre a praia e a montanha, um daqueles lugares em que se contempla a natureza e se descansa. Uma casa que acolhe, com entrada de luz solar na cobertura, regulável através de comando elétrico.
Lote com 1400m2 e área construção 214m. Renovada.
As áreas distribuem-se por duas salas, lareira, área de leitura, com janelas rasgadas para o jardim, seguindo-se a cozinha.
A zona mais reservada oferece 4 quartos e 3 casas de banho.
Garagem para 1 viatura e estacionamento apenas para residentes.
- A 10min. de acessibilidade e do centro histórico da vila de Sintra
- A 5 min da praia, Azenhas do Mar, praia das Maçãs, Praia Grande e a 10min. dos Passadiços, Praia Grande e Adraga. Um lugar para viver.
- A 35minutos do Aeroporto de Lisboa
- A 20minutos de Cascais
- Colégios internacionais próximos
LONGE DE TUDO E PERTO DE TUDO- Sintra Parque Natural.",True,2026-07-16T16:46:00.432885
35108406,,False,388.0,956.0,3,Segunda mão/bom estado,,Classe energética:,False,False,False,False,False,False,True,False,False,chalet,RE/MAX Telheiras,Profissional,AMI 4515,120181469-18,https://remax.pt/120181469-18,"Moradia T4 de Charme em Colares – Sintra 
Descubra esta magnífica moradia T4 de charme, situada no Mucifal, na freguesia de Colares, um dos locais mais privilegiados da região de Sintra. Enquadrada no sopé da Serra de Sintra e a poucos minutos das mais emblemáticas praias da costa, esta propriedade oferece o equilíbrio perfeito entre natureza, tranquilidade e qualidade de vida. 
Implantada num lote de terreno com 956 m² e com uma Área Bruta Privativa de 240 m², distribuída por dois pisos e cave, esta moradia destaca-se pelas suas áreas generosas, excelente luminosidade natural e pelo agradável espaço exterior. 
Piso térreo 
O rés-do-chão dispõe de:  

Ampla sala de estar com lareira; 
Cozinha semi-equipada com placa, forno e esquentador
Despensa; 
Dois quartos espaçosos, ambos com roupeiros embutidos; 
Casa de banho completa; 
WC social. 

Primeiro piso 
O acesso ao piso superior faz-se através de uma elegante escadaria em mármore, onde se encontram:  

Uma ampla suite; 
Um quarto de grandes dimensões; 
 Zonas de arrumação. 

Cave 
A cave possui acesso independente pelo exterior, bem como ligação direta ao interior da moradia, oferecendo um espaço versátil composto por:  

Cozinha em open space; 
Casa de banho; 
Ampla área multifuncional, ideal para criar uma zona de lazer, escritório, ginásio, sala de jogos ou até um apartamento independente. 

Espaço exterior 
O exterior da propriedade convida ao convívio e ao lazer, contando com:  

Jardim cuidadosamente enquadrado, com diversas árvores de fruto e plantas ornamentais; 
Churrasqueira; 
Garagem fechada; 
Zona de estacionamento adicional para mais duas viaturas. 

A moradia encontra-se em bom estado de conservação e pronta a habitar, constituindo uma excelente oportunidade para quem pretende personalizar a sua futura casa sem abdicar de uma localização privilegiada. 
Nota adicional:Algumas das imagens apresentadas foram criadas com recurso a Inteligência Artificial, tendo como objetivo ilustrar o potencial da moradia e inspirar possíveis soluções de decoração e remodelação. 
Não perca esta oportunidade!Agende já a sua visita e venha descobrir todo o potencial desta extraordináriamoradia em Colares. 
 Charming 4-Bedroom Villa in Colares – Sintra 
Discover this charming four-bedroom villa located in Mucifal, within the parish of Colares, one of the most desirable areas of Sintra. Nestled at the foothills of the Sintra Mountains and just a few minutes from the region's most iconic beaches, this property offers the perfect combination of nature, tranquillity and quality of life. 
Set on a 956 m² plot with a Gross Private Area of 240 m², distributed over two floors plus a basement, this villa stands out for its generous living spaces, abundant natural light, and delightful outdoor areas. 
Ground Floor 
The ground floor comprises:  

A spacious living room with a fireplace; 
A semi-equipped kitchen featuring a hob, oven and water heater; 
A pantry; 
Two generously sized bedrooms, both with built-in wardrobes; 
One full bathroom; 
One social WC. 

First Floor 
Accessed via an elegant marble staircase, the first floor offers:  

One spacious master suite; 
One additional large bedroom; 
Storage areas. 

Basement 
The basement benefits from both independent external access and direct internalaccess from the house, providing a highly versatile space that includes:  

An open-plan kitchen; 
A bathroom; 
A large multifunctional area, ideal for a leisure room, home office, gym, games room, or even an independent guest apartment. 

Outdoor Area 
The beautifully maintained outdoor space has been designed for relaxation andentertaining, featuring:  

A landscaped garden with a variety of fruit trees and ornamental plants; 
A barbecue area; 
A private garage; 
Additional parking space for two vehicles.",True,2026-07-16T16:46:05.911797
